from_port,to_port,month,distance_nm,sig_wave_height_m,wind_speed_ms,weather_delay_days
RICHARDS BAY,QINGDAO,3,9963.534154462788,2.633211206670571,9.767613636249266,0.4212996736255973
DALRYMPLE BAY,NEWCASTLE,10,4999.741306025826,1.9032805773269792,10.18167930092889,0.0
NEWCASTLE,QINGDAO,10,3985.3187913502015,1.7453454024532071,7.57287515697417,0.136744520383525
ROTTERDAM,NEWCASTLE,9,2438.0863614032287,1.2509132680843964,5.5220378641709225,0.5639232394795471
ROTTERDAM,RICHARDS BAY,1,2464.2720598193414,3.3576194751629957,11.035853677511009,0.6260581368028014
ROTTERDAM,SANTOS,2,5038.708642711937,3.2185741286113565,11.517566725311696,0.5055003007367359
DALRYMPLE BAY,RICHARDS BAY,1,4662.6954483857435,3.6241351392242716,10.170642121348966,1.0205587471457054
NEWCASTLE,QINGDAO,3,2985.3029200188507,1.4414204511306052,6.22396742437227,0.0
ROTTERDAM,NEWCASTLE,7,5753.742246779577,1.8469666347007447,9.191677147535119,0.13151207144409333
SINGAPORE,SANTOS,11,5930.2981660163105,2.4440511137176055,8.083490771103234,0.8127759203805822
SANTOS,RICHARDS BAY,8,11938.21374365353,2.721780648280118,9.906211192805872,0.49545286676944394
QINGDAO,NEWCASTLE,9,10834.491552241163,2.4856086223126295,9.433392867375469,0.5364535209168878
SANTOS,QINGDAO,5,11426.64231563672,2.4748865856027473,8.075273218696713,0.185547463379566
ROTTERDAM,SINGAPORE,11,10337.39601589896,2.6998970604949917,8.553769505457181,1.0672480745773578
QINGDAO,ROTTERDAM,8,4721.353148806912,2.1806780431360804,6.521760593685951,0.5162494426113297
QINGDAO,RICHARDS BAY,10,3665.549106017404,1.8283023728872934,8.444274055388881,0.6076643944682325
NEWCASTLE,SANTOS,2,2070.7158228560984,3.4190073793195106,10.112262397056991,0.30505244739659865
RICHARDS BAY,QINGDAO,7,11825.933716974041,3.04702871466226,9.851141717699415,0.5663140049478271
RICHARDS BAY,ROTTERDAM,12,8851.845750932838,3.42046536913645,9.05781505137935,0.5483196869553644
RICHARDS BAY,SINGAPORE,10,5293.755161751923,2.537248529713506,8.807653787328737,0.5121384305153113
QINGDAO,DALRYMPLE BAY,12,3103.1519923496467,3.5836529524482703,10.08558392018981,1.0833324432760176
ROTTERDAM,SANTOS,9,8546.091896831358,2.6539099237625434,9.8104641962781,0.875038757292846
SANTOS,SINGAPORE,11,11321.43683422505,2.5970658708889074,10.785537553500053,0.6142692853892917
QINGDAO,ROTTERDAM,7,5086.750594934434,1.9970485564867468,9.83634686944799,0.6725536786946206
SINGAPORE,DALRYMPLE BAY,10,7065.683131419401,2.1768402184141924,8.412159859886684,0.1870015126868818
SINGAPORE,QINGDAO,10,3477.8365544248404,2.084571968825695,7.374939556051707,0.7337205692390518
ROTTERDAM,SANTOS,2,3248.8259175258468,3.156840098196222,11.646796485317658,1.004899544311688
ROTTERDAM,QINGDAO,9,7913.4861454235415,2.7376836936919573,11.300352303600738,0.9785472825187005
SINGAPORE,DALRYMPLE BAY,1,9105.731424374664,3.6880937404795473,12.108146210271205,1.4958701047083944
SANTOS,QINGDAO,10,8375.417660611032,2.6818574780926565,8.912763696161878,0.6153314195073906
DALRYMPLE BAY,QINGDAO,11,6132.716755250218,2.284317485509936,8.757270675099637,0.5209612093139749
RICHARDS BAY,SANTOS,11,10503.365024648676,3.3164917355574652,10.349124151798675,0.9280074313224248
QINGDAO,ROTTERDAM,5,2824.955901008381,1.287729038623219,8.328166519663052,0.5039493605015877
SINGAPORE,SANTOS,7,7979.410311092112,2.65634877062632,10.34964095150359,0.7878564149368059
NEWCASTLE,RICHARDS BAY,11,3775.053000093752,1.8602810835311248,7.82142026696663,0.35944596680875146
QINGDAO,DALRYMPLE BAY,10,1908.3528329857556,1.3664433463797039,7.3105623216264,0.456532610754497
NEWCASTLE,QINGDAO,11,11765.583998280625,3.0044246671803343,10.304316175718075,0.6182917349829362
ROTTERDAM,NEWCASTLE,2,5097.4090021999755,3.882667482499365,12.831768552863053,0.8478850697757814
ROTTERDAM,QINGDAO,12,9004.897698367868,3.468119769827581,11.11321730374064,1.2927925213418496
QINGDAO,SANTOS,12,4324.237736546362,3.5597291064200425,13.055561013142599,0.7739680100692979
RICHARDS BAY,NEWCASTLE,12,9186.93351769419,3.8123106470242005,10.378526624166595,1.2357833061245342
RICHARDS BAY,SINGAPORE,11,9779.451157848529,2.538532296743631,9.257194037293072,0.5501339930634792
DALRYMPLE BAY,NEWCASTLE,6,9094.541790652434,2.0048032829402005,7.59063006256351,0.4224468914816851
ROTTERDAM,SANTOS,2,6029.557933079033,4.146169292183417,13.699836958315162,1.264443761900244
SANTOS,NEWCASTLE,2,9542.105338083335,3.9407536771637393,10.610361977768406,1.162665474747324
SINGAPORE,SANTOS,2,9066.367798120653,4.0782090195116965,13.604820111659006,1.4635673825738462
SINGAPORE,ROTTERDAM,1,4023.2049445567905,3.468426644297767,10.688186396488174,0.7566851160348286
SINGAPORE,RICHARDS BAY,6,3557.939857474455,1.6065598867493673,6.550429212548867,0.45524589842868307
NEWCASTLE,DALRYMPLE BAY,9,10498.640025909699,2.3876763560214034,8.122725384974956,1.0783198070517774
QINGDAO,SANTOS,8,6939.689801696778,1.8981756751439034,7.831793079994135,0.0
ROTTERDAM,DALRYMPLE BAY,1,6301.962894113034,3.452530540236893,10.823494960043199,1.3241111551287859
NEWCASTLE,QINGDAO,12,11101.089776256318,4.581184239709193,13.95476961180879,1.5815265423192413
RICHARDS BAY,SANTOS,7,10995.262383797828,2.265302659819766,8.523491568336155,0.519895955606873
RICHARDS BAY,SINGAPORE,2,4843.023785170956,3.1253704943329965,10.072413431870006,1.1167130572292727
RICHARDS BAY,NEWCASTLE,7,2059.410946403528,1.6644883329178106,7.962115064018465,0.08995772676521646
DALRYMPLE BAY,ROTTERDAM,7,2971.977408674317,1.5433914023797235,5.9492732846809595,0.4206643843840891
DALRYMPLE BAY,ROTTERDAM,6,2723.2429716015727,1.840018374873514,7.2184457506010915,0.44581407831273456
SANTOS,NEWCASTLE,12,2403.8121477827676,2.7294372721140445,9.144917294391835,0.48506842205998335
DALRYMPLE BAY,NEWCASTLE,8,11895.086313915834,2.6836169426430705,8.285054669054954,0.4020056910953772
SANTOS,DALRYMPLE BAY,11,9552.21339460889,2.6547866626863676,9.312989209381248,1.3749460338953163
RICHARDS BAY,QINGDAO,4,6702.968947286309,2.6287768048913267,8.098452023606084,0.7047333649226374
ROTTERDAM,DALRYMPLE BAY,6,5875.517076310228,1.7230248099631125,8.698740216966316,0.2008626301730404
SINGAPORE,QINGDAO,10,6009.015817218016,2.002192972680802,7.895310996386383,0.0
SANTOS,NEWCASTLE,1,5099.220333777206,3.832133159774005,10.844653159688294,1.5334839480019324
DALRYMPLE BAY,QINGDAO,2,2373.054332828297,3.597112474867344,10.51470111990642,0.716445817793313
RICHARDS BAY,QINGDAO,7,6543.270753262068,2.190616413537024,8.586379535982465,0.0
SINGAPORE,QINGDAO,12,2094.4982806902794,3.1216606187852114,10.490478341648128,0.7011506388216239
ROTTERDAM,SINGAPORE,10,7006.296513764192,2.663018646200628,7.786822811542209,0.1548232318490793
SINGAPORE,QINGDAO,1,3303.427465778576,3.7146390503296445,12.51480136944576,1.1460445053866315
RICHARDS BAY,QINGDAO,8,6945.290280929473,2.5267201258241214,10.22712630239384,0.33323085997011553
SINGAPORE,DALRYMPLE BAY,10,5497.074528655063,2.080202827541899,10.486597791398076,0.5650158493620222
ROTTERDAM,SINGAPORE,1,3326.3447876475198,3.2557463960439845,8.919175331538158,0.792466025413619
ROTTERDAM,QINGDAO,4,3034.342693364964,1.5682149380931472,7.147246395608829,0.30792873541321747
QINGDAO,SANTOS,11,6957.236428709632,2.1535129268656705,8.027791608358323,0.31209497497549943
SINGAPORE,NEWCASTLE,12,6722.997643346355,3.1469747645712185,9.831009661983245,1.0528277971842368
DALRYMPLE BAY,ROTTERDAM,7,8948.849671642014,2.365741288663238,8.794558250831429,0.5082557492117471
RICHARDS BAY,SANTOS,2,11222.64139991172,4.2464164202337225,12.30343017266095,1.4977352199211016
SANTOS,DALRYMPLE BAY,12,9536.13669394018,3.774696054458987,10.171090372864892,1.4499434847084722
ROTTERDAM,RICHARDS BAY,7,7046.612865280965,2.2524183275941128,8.736873730868927,0.5800596536549522
RICHARDS BAY,ROTTERDAM,11,8891.969691274191,2.6153312147479184,7.444134471110991,0.02505447258072091
ROTTERDAM,QINGDAO,5,2581.5664704743813,1.8498159496743627,6.406761670337977,0.0012791261192189873
NEWCASTLE,DALRYMPLE BAY,4,2949.995276314265,1.668454245811373,7.619567281852646,0.28074323703876297
NEWCASTLE,SINGAPORE,11,11542.510909381104,2.237925022428033,8.658147827194052,0.24632729070996315
DALRYMPLE BAY,RICHARDS BAY,5,8781.805261948995,2.4666081848114905,8.721716623526127,0.0
ROTTERDAM,QINGDAO,6,3121.557550417376,1.882541804568634,7.745682823437442,0.5906019559545326
QINGDAO,SINGAPORE,11,8383.248856243406,1.9726791566758763,7.417602535442431,0.6522474088439233
QINGDAO,DALRYMPLE BAY,10,6411.530189311896,2.514921273612445,6.996315968256933,0.5963866111576025
SANTOS,DALRYMPLE BAY,3,7672.143617988261,2.250123625553243,8.320080203177145,0.6187779963921449
QINGDAO,ROTTERDAM,2,6639.244255203643,4.1577260236167,9.3410524844757,1.2430251370455394
SINGAPORE,RICHARDS BAY,10,5907.255093828137,1.746184517070311,8.681057685749993,0.3397728782649436
QINGDAO,SANTOS,10,3757.9103703789456,1.6702848064460616,5.185604392392018,0.09655863334277137
RICHARDS BAY,QINGDAO,7,3304.10264678373,1.56298562440594,8.749998680159237,0.21100635223129285
SANTOS,QINGDAO,4,3507.1169272795883,1.7342851921976532,6.201111142556791,0.0
DALRYMPLE BAY,QINGDAO,10,4172.055722146196,2.334369448321424,7.88859431249886,0.5113995803899952
ROTTERDAM,QINGDAO,4,9383.723399767436,2.4478357435580733,9.450755736712205,0.19246316198246066
RICHARDS BAY,QINGDAO,5,3846.451810804151,1.5315237293853423,7.514100140814311,0.14607192634817537
ROTTERDAM,SANTOS,9,9126.486168293899,2.533532974803696,9.283416272586772,0.6921539279705087
DALRYMPLE BAY,RICHARDS BAY,11,11465.094209260531,2.6592784698622287,9.421441446950857,0.5473619922605191
DALRYMPLE BAY,QINGDAO,6,6572.861216189628,2.3325446048717713,8.453174349832626,0.0
ROTTERDAM,RICHARDS BAY,6,4231.4816580886045,2.2367704504062007,8.416174281165189,0.0
NEWCASTLE,SINGAPORE,10,5845.430328120225,1.527535959855507,8.32713980638822,0.23323746585832394
SANTOS,ROTTERDAM,9,7860.15526089048,2.110920825526974,7.696421990491616,0.09021978441567124
RICHARDS BAY,SANTOS,12,3891.7268284511265,3.6557090121362394,9.648789467323406,0.9929476001537574
DALRYMPLE BAY,NEWCASTLE,1,10351.801546914208,4.432465112312418,13.785019738956665,0.8748134261833866
SANTOS,QINGDAO,9,1838.8153912379817,1.3773227315761671,7.246085758016806,0.0
QINGDAO,SANTOS,11,8283.104058962057,2.26302527595337,9.076463741598033,0.35925748290088977
DALRYMPLE BAY,NEWCASTLE,11,1501.3115186405334,1.5658661141317196,8.419849446094474,0.24298174142542087
QINGDAO,SANTOS,5,3929.891274254989,1.5961826108918622,7.310404055440798,0.06277555602051027
ROTTERDAM,SINGAPORE,8,6820.164861407722,2.5022614510201553,9.132989097831086,0.3753923926407246
RICHARDS BAY,ROTTERDAM,7,9348.198719457212,2.2091903662461307,8.008146230952615,0.7507317318798824
SANTOS,DALRYMPLE BAY,9,8493.89186419018,2.3772261452113304,9.29071490384385,0.3459625242821769
QINGDAO,RICHARDS BAY,7,5441.8212320414805,1.9166394824090163,8.782836763862864,0.20846341177754688
ROTTERDAM,RICHARDS BAY,3,7300.5851753516035,2.20862569433686,7.868477098114182,0.5547441564241001
ROTTERDAM,SANTOS,1,5600.848303070774,3.5105232940876205,10.163629141823687,1.0432409955211182
DALRYMPLE BAY,SINGAPORE,4,7861.885554814067,1.7353640948215074,8.743548993372103,0.09150390762231708
ROTTERDAM,RICHARDS BAY,3,5916.687997754582,2.0253011045801346,8.386076911354564,0.4309295875786521
SINGAPORE,ROTTERDAM,9,5719.701528683719,2.626384790141538,8.596720389882675,0.8230378837202453
RICHARDS BAY,SINGAPORE,8,9385.664935603505,2.7106687808593493,9.482016658755764,0.7407062799797507
SINGAPORE,RICHARDS BAY,11,9721.320226298461,2.104638595852401,8.393929399335663,0.3155427699587663
DALRYMPLE BAY,NEWCASTLE,5,9247.195878132763,2.1778692505561614,8.37184357424959,0.4404280863187496
ROTTERDAM,DALRYMPLE BAY,2,10404.21851703576,4.23495053094779,13.027610704859264,1.0893581519664277
ROTTERDAM,SINGAPORE,7,6507.104155859292,2.2428253130954254,8.672129343915596,0.6394531777183976
ROTTERDAM,DALRYMPLE BAY,9,6960.478643593569,1.976103989940201,6.557438919570401,0.6041628647506192
RICHARDS BAY,DALRYMPLE BAY,6,2521.9192502362407,1.6194636525897375,5.854521173570456,0.0
RICHARDS BAY,SANTOS,7,4455.8435516320405,2.061624221490562,8.622730970270123,0.3243021080098229
ROTTERDAM,QINGDAO,2,9488.353945973438,4.118050054170415,10.949256512893568,1.1417533526283308
SANTOS,DALRYMPLE BAY,5,11508.108680984697,2.372293671061752,9.651306771663688,0.8150062981164128
QINGDAO,RICHARDS BAY,9,5874.469257107024,2.1377656760254955,7.747633024725142,0.2992353238519743
SINGAPORE,ROTTERDAM,5,8384.246867701244,2.5528130536469904,8.33379255464725,0.4755794477725642
SINGAPORE,QINGDAO,2,6364.477035654976,3.6634358270299607,12.566594618415097,1.259649495363649
QINGDAO,DALRYMPLE BAY,3,6881.16195210582,2.2494819236364583,7.8070770562593514,0.40504641935382557
ROTTERDAM,SANTOS,9,8825.306836192334,1.8656957471829316,7.386924317291047,0.7911742889783866
QINGDAO,ROTTERDAM,3,3925.687437074589,1.9465838851281712,8.063289387414303,0.07077073855134652
RICHARDS BAY,QINGDAO,5,3944.74274286942,2.1508582328062706,7.075397626315269,0.5926468984193904
ROTTERDAM,SANTOS,12,11317.340647069308,4.277343917970595,14.286012246862477,1.5891170824350986
RICHARDS BAY,SINGAPORE,12,5108.732728597543,3.1293643065698467,9.385971154692726,0.531849934793851
NEWCASTLE,SINGAPORE,9,5102.765560223514,1.9978740771158208,7.099521606061683,0.27264180666841753
NEWCASTLE,ROTTERDAM,12,9878.278792124003,3.7883352329660145,10.233270384047179,1.2858613573417543
NEWCASTLE,ROTTERDAM,10,6307.581201609969,2.077617356197705,7.200350101087923,0.3593356570393936
NEWCASTLE,QINGDAO,9,1796.7583623518917,1.7735582371821776,6.345005715527854,0.24842628649467868
SANTOS,SINGAPORE,5,7634.050304469477,2.4119872303225964,9.084109868246545,0.353887171239624
NEWCASTLE,SINGAPORE,4,8366.02360174345,2.6063304121611104,9.270086599101907,0.9201315532701213
SANTOS,RICHARDS BAY,4,11290.105302418835,2.6728101578111296,11.061041413421492,0.8083517736339941
RICHARDS BAY,QINGDAO,12,11460.88653165074,4.3086839056667525,12.436242362081316,1.5777103975934081
SANTOS,ROTTERDAM,11,10378.817209062552,2.465551149115211,9.186706883281914,0.685728048784107
DALRYMPLE BAY,NEWCASTLE,11,10651.294040986168,2.8883615127744937,10.205442698455135,0.5399053982501106
ROTTERDAM,SINGAPORE,11,2839.194461158988,0.9007531455111546,7.47977644251568,0.10899947353310935
QINGDAO,RICHARDS BAY,12,3836.2264313493897,3.178984762181567,10.887712348422957,1.4332199263603451
RICHARDS BAY,NEWCASTLE,3,3030.5136025182724,1.9309960815209133,7.202434269399056,0.2400544162341933
DALRYMPLE BAY,QINGDAO,7,7436.862556998176,1.8112869153480562,7.697776240530839,0.42742207557470696
NEWCASTLE,RICHARDS BAY,6,3305.041306206064,1.953457024100487,9.485625819506975,0.33709445201898214
QINGDAO,DALRYMPLE BAY,10,3389.325811562156,2.2530480013745726,8.964528171734678,1.1919052561218315
RICHARDS BAY,DALRYMPLE BAY,1,4884.69334807235,3.9165615839065437,10.745764524089216,1.0862846843691107
NEWCASTLE,SINGAPORE,2,8060.689415104501,3.74073863512043,14.405120627845518,1.6430309967730294
SINGAPORE,NEWCASTLE,6,11520.039097623663,2.2480204979038083,7.464711641721468,0.5041990179064676
NEWCASTLE,QINGDAO,7,4500.57845310002,2.215903131204984,8.355320491463097,0.9485392602329998
DALRYMPLE BAY,QINGDAO,7,7344.178155095876,1.7272340945867857,9.169948428853818,0.3893957663599082
RICHARDS BAY,SANTOS,1,2308.403485266335,3.7910825403170185,10.694873368473216,1.7117644303774497
SINGAPORE,ROTTERDAM,5,4892.020194603754,1.910323846303692,6.746234043494964,0.5782384712065991
ROTTERDAM,QINGDAO,7,6489.3186088904085,1.9386393344627677,8.00293214296598,0.3703552037370169
SANTOS,QINGDAO,10,11121.0189162124,2.3181152425258533,7.6872426468583805,0.4007878606069052
SANTOS,DALRYMPLE BAY,8,9814.574135112363,3.151877384697035,9.792471645773324,0.4883906770299534
RICHARDS BAY,SINGAPORE,4,10203.229516492978,2.381759171508222,8.185848958271313,0.8117510909445482
ROTTERDAM,SINGAPORE,1,9369.82495005009,3.824627403114167,12.06540636350253,1.1272932174455872
NEWCASTLE,QINGDAO,9,5951.80185327538,2.1024981062863897,8.102489501660097,0.12654904585334942
SANTOS,ROTTERDAM,11,7216.896481009222,1.655950441755851,6.941250963027972,0.6104313251811453
SANTOS,RICHARDS BAY,3,9455.460223647695,3.065874774318941,10.296573179343854,1.5471125023136378
ROTTERDAM,NEWCASTLE,3,8739.164250235403,2.2895686868017524,7.719481560799483,0.19937945963774473
RICHARDS BAY,SINGAPORE,7,2207.222687471956,1.9273646341120365,7.920190643782378,0.9419378307905144
SINGAPORE,NEWCASTLE,2,2848.03702292584,2.838906209552548,8.187426042921036,0.1305141681848111
ROTTERDAM,DALRYMPLE BAY,7,2632.626793266107,1.2934066480504676,7.870592194166404,0.6783455776065643
SANTOS,ROTTERDAM,1,3070.3382057015747,3.201618902835529,8.584346410280205,0.6124449496182238
QINGDAO,RICHARDS BAY,11,7291.697232688618,1.8872365462282295,8.495296189141689,0.39772219693905847
ROTTERDAM,SINGAPORE,10,10187.477972886743,2.618177428499639,9.693793873122349,1.2569790473747222
QINGDAO,SINGAPORE,9,6662.799297877873,2.0146997146743177,8.751302213219812,0.24038039635855657
DALRYMPLE BAY,RICHARDS BAY,8,6604.181255830485,2.9054452956074135,9.445870184687738,0.21325395613000048
SANTOS,NEWCASTLE,11,9490.207019876552,2.212891943702867,8.896934700735823,0.4425381640238894
SANTOS,DALRYMPLE BAY,1,3260.18099997544,4.234013577506063,13.946200599435437,1.7565910405264145
ROTTERDAM,NEWCASTLE,8,5860.477013252425,2.3382713114024334,7.706494621182845,0.3877358409200737
SINGAPORE,QINGDAO,12,7149.003163781392,3.791143944685225,10.92859071558794,0.9156457826155211
DALRYMPLE BAY,QINGDAO,11,8200.845931195268,2.5554739571345455,7.274214145447744,0.4561367816036628
RICHARDS BAY,QINGDAO,2,11272.231470613791,4.334615226089206,11.97914868557764,1.3510065898826258
NEWCASTLE,QINGDAO,9,5740.26215550853,2.1266117781440306,6.63669138218391,0.7019574850007113
NEWCASTLE,ROTTERDAM,10,5670.814237011377,1.9790927670395144,8.992614920306067,0.4517381745812049
RICHARDS BAY,SINGAPORE,1,3660.8510864327322,3.351158864364823,9.9422162876504,0.5570026094077598
SINGAPORE,QINGDAO,6,3895.1474795633508,2.0104611283030094,7.971164234969914,0.0
SINGAPORE,RICHARDS BAY,12,3963.3241406864336,3.1405548610509055,11.559264649464511,1.3124865139381463
ROTTERDAM,SINGAPORE,4,3441.8474839182345,1.9830745482556627,7.103348489334925,0.18724778320567032
SINGAPORE,SANTOS,8,6751.604323736714,2.094694856260835,7.589548637528374,0.41557965923640233
ROTTERDAM,RICHARDS BAY,7,4224.49402399862,1.8668130568781705,7.416062679030201,0.22498634983558988
SINGAPORE,NEWCASTLE,10,6682.418656264026,1.9558241176172313,6.997289679055221,0.05977988692814956
ROTTERDAM,RICHARDS BAY,7,7322.213008971635,2.1165511403045887,9.40023964822074,0.40550073002601345
DALRYMPLE BAY,SANTOS,1,9214.706134159878,3.78210730481562,9.23240242259483,0.5536568504265085
QINGDAO,NEWCASTLE,2,8526.385534080617,3.493800233761035,8.98345658400847,0.8643044198540585
NEWCASTLE,QINGDAO,8,11614.734662978428,2.6353072606486854,9.058832887663234,0.3997328650526706
DALRYMPLE BAY,SINGAPORE,3,8892.084148670789,2.255016972766638,8.091061629115547,0.2364029449835378
RICHARDS BAY,SINGAPORE,11,5058.512252194864,2.213590461302486,7.759594221758795,0.3087448964632714
QINGDAO,NEWCASTLE,4,8039.072756026041,2.4679062736575768,9.350360904290184,0.07035330605294221
SINGAPORE,ROTTERDAM,5,4765.8753876100045,2.333297621413057,9.035648418832675,0.4012248815382632
SANTOS,QINGDAO,12,7462.206666590821,3.6431309737813784,12.832909130880033,0.9975732641420111
DALRYMPLE BAY,QINGDAO,10,3894.552162048417,1.9875281038894386,9.489879489339867,0.47030447870416636
SANTOS,QINGDAO,8,3660.523623206855,1.805220291091286,8.156717818746548,0.5963874210005526
SANTOS,SINGAPORE,8,3337.7052654160425,1.874021461585968,8.461366255576902,0.11174337184907962
NEWCASTLE,DALRYMPLE BAY,1,9672.144295473545,3.838838940174525,11.717438839625348,0.8993289259186812
NEWCASTLE,SANTOS,9,6236.356954149471,2.0907920484157656,7.0102899518415,0.10718795255581404
QINGDAO,DALRYMPLE BAY,2,2513.4019424762523,3.4473660475834307,11.83029812082299,1.0320049840208836
QINGDAO,RICHARDS BAY,12,9254.052713823216,4.312012531600496,11.829901122455082,1.1489507248787558
NEWCASTLE,QINGDAO,2,5899.957384009937,3.822311774478023,9.981095574922072,1.0920196959579833
NEWCASTLE,QINGDAO,11,4664.054462170113,1.9004592694468159,8.171602881884787,0.11955242147121048
ROTTERDAM,SANTOS,12,11028.6227266379,4.664054049717567,13.264794329332545,1.2271788364648295
RICHARDS BAY,QINGDAO,9,8419.632592582051,2.7613206528314658,8.473380721134145,0.5390892035732545
SINGAPORE,ROTTERDAM,11,9619.988612375553,2.3812567264661504,9.019556305892973,1.0921589235729219
DALRYMPLE BAY,QINGDAO,1,6395.534094059453,3.1565980544063637,10.910245165374747,0.9740635882790853
QINGDAO,SANTOS,2,3575.1345985588437,3.2194924434677237,9.294379109886586,0.6369857967025538
SINGAPORE,DALRYMPLE BAY,12,4059.4855637817236,3.8939888211300775,11.973631177705425,0.8763926970249536
ROTTERDAM,SINGAPORE,5,11720.056688836446,2.2087832390898927,8.971459036938748,0.8599393076776445
SANTOS,NEWCASTLE,8,6734.587388977038,1.3640911755155165,6.427350729703192,0.48040764780355405
NEWCASTLE,QINGDAO,5,10266.905039979083,2.5215737568307635,9.095240964896652,0.7479812280660763
SINGAPORE,SANTOS,7,5385.40303348765,2.0764541696655416,8.649839855010947,0.052361107738625456
RICHARDS BAY,SINGAPORE,6,2074.0013562473537,1.4267641918353418,7.930681794102933,0.0
SINGAPORE,NEWCASTLE,7,4078.262606037469,1.913477174167757,8.63170367850608,0.5909409083425298
QINGDAO,SINGAPORE,6,8294.234924523458,2.501185810787866,8.783211381797983,0.6127822872159345
DALRYMPLE BAY,ROTTERDAM,8,5144.128917915744,2.317399558836483,8.924779616166463,0.2717721804252101
DALRYMPLE BAY,NEWCASTLE,5,8005.290105977511,2.2071319151527593,7.412060065728159,0.20505808706577033
RICHARDS BAY,QINGDAO,8,3937.5595864140823,2.0941427302298825,7.843665754402185,0.6905937301152982
SANTOS,ROTTERDAM,5,5372.84722275134,1.66892968312111,5.67118743042683,0.05171032515576446
SINGAPORE,SANTOS,12,7903.796006360523,3.7517117281632233,12.536029802378325,1.470017380949262
RICHARDS BAY,SANTOS,2,7861.032638885353,4.044339204843305,12.295791839801437,1.7010778760370229
SINGAPORE,SANTOS,2,10976.569736436162,4.539187750292276,13.823762809427764,1.4092206449084812
NEWCASTLE,RICHARDS BAY,2,9938.603322309304,3.9351276925437353,12.076378425871232,1.286280969336528
SINGAPORE,QINGDAO,4,11236.813007345007,3.0923226102703496,8.782080396722474,0.6454572038668998
DALRYMPLE BAY,SANTOS,1,9837.17953364827,4.051788258153666,11.640666787078738,1.1777580420840759
DALRYMPLE BAY,NEWCASTLE,2,2157.819147243017,2.900667452304673,10.55046149391597,0.44857928795398155
ROTTERDAM,DALRYMPLE BAY,11,4445.719787387903,1.9925349951294895,7.781093092246489,0.05018693023933524
SANTOS,ROTTERDAM,3,8409.998730355033,2.3961975803680464,11.33090072572036,0.9234939213882509
NEWCASTLE,ROTTERDAM,10,5105.395074727149,1.8473911166897672,6.263074550502407,0.0
NEWCASTLE,SANTOS,8,11675.329271252212,2.916171541173426,7.742659671424915,0.294792909732248
SINGAPORE,DALRYMPLE BAY,11,2862.290893079089,1.602755070141455,5.250541596025107,0.5182093900342997
DALRYMPLE BAY,RICHARDS BAY,4,1992.3011256862376,1.7688732491616999,8.309127024873867,0.2863416370384945
DALRYMPLE BAY,QINGDAO,11,11400.71901445876,2.617036288803306,9.410137241322454,0.03632021972990451
SANTOS,SINGAPORE,1,9260.00091510164,3.992035595363374,13.020116442041347,1.1812386291725248
SINGAPORE,DALRYMPLE BAY,2,6310.094969921981,3.652839856168606,12.370858073959665,1.3278329349104139
RICHARDS BAY,DALRYMPLE BAY,4,7884.801739154208,2.080555638775675,7.67193094570742,0.3481820952983872
SANTOS,RICHARDS BAY,4,7578.873741442746,2.2502681531689497,7.708876599955867,0.0
QINGDAO,ROTTERDAM,4,11952.921951216791,2.6236375742634337,8.03853344376621,0.6294915274048302
SANTOS,SINGAPORE,1,9083.229181975481,3.5991556970206036,11.293563791488667,1.2339848896355399
DALRYMPLE BAY,SINGAPORE,7,2662.2500267076266,1.928378516050649,9.089972438620757,0.0
RICHARDS BAY,SINGAPORE,1,10640.911260283207,3.406260413275758,11.19379282448527,0.704074447675858
SANTOS,ROTTERDAM,12,3169.175063413342,3.27130398217308,11.05952475511024,0.7539973008973052
DALRYMPLE BAY,SINGAPORE,8,4152.951682026379,1.3186251834140823,5.644211663683444,0.0
DALRYMPLE BAY,ROTTERDAM,10,1693.4490206472778,1.782281449827784,7.512475634349068,0.5876433609835905
RICHARDS BAY,SINGAPORE,10,6861.138856993749,1.9531677700981407,6.851711328862528,0.386851772133305
DALRYMPLE BAY,RICHARDS BAY,11,10691.231221803526,2.8108433640201276,10.981482539345,0.5654776694018171
SANTOS,RICHARDS BAY,11,2476.7126987558418,1.5731618516447052,8.044495527946069,0.4318373440731853
RICHARDS BAY,ROTTERDAM,3,4380.707341920986,2.062237431076388,8.147373322627242,0.7625071260369647
SANTOS,NEWCASTLE,5,11487.353097641519,2.65429083434615,11.47375250019868,0.42747462770668265
RICHARDS BAY,DALRYMPLE BAY,4,7740.09275269065,2.301399342066636,7.580771820485304,0.9107041463565053
QINGDAO,NEWCASTLE,7,3979.3489967853293,1.7246923934022624,7.579444341524361,0.27735934814565516
ROTTERDAM,QINGDAO,8,2007.61874326499,1.4461308471621055,6.555703479194854,0.027066926302781208
RICHARDS BAY,SINGAPORE,7,7733.6175608873755,1.956304656363763,9.206769636644678,0.6970867591866373
RICHARDS BAY,NEWCASTLE,12,8529.479556786508,4.016471552023073,12.220258627177312,1.1110999805545232
RICHARDS BAY,QINGDAO,12,11055.902871624481,4.001291023815645,13.025570238708625,1.2825836947612026
ROTTERDAM,SANTOS,1,3928.4038175034857,3.6108597049477007,10.639570403537729,0.8540792020817578
SINGAPORE,NEWCASTLE,5,6813.270159680685,2.3186382271859003,6.52371874816809,0.7092807038706421
